image_path,caption
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4686754959.jpg,A man dressed up as a sailor holding tickets and posing on the sidewalk .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3727030497.jpg,A man wearing sandals standing next to a craft machine .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4623878560.jpg,"A man , likely of asian or pacific Islander ethnicity is walking down a street ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2925522500.jpg,A little boy in a striped shirt and a little girl with pin barrettes were holding hands in the game ring a round the roses .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4525768834.jpg,"A man and woman standing against a marble building , holding a conversation at night ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3994222806.jpg,Two volleyball players dressed in red and white about to hit a volleyball .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/283428775.jpg,A black dog is running through long grass with a colorful toy in its mouth .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4327514739.jpg,"A little kid with blond-hair , a white jacket and blue pants holding a door ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6276165800.jpg,"A young Indian boy is lean into a wall , wearing a red and white striped shirt , and covering his eyes ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4871136587.jpg,A man wearing a striped blue shirt and a turban sits before an ancient brick building while a woman wearing a pink blouse and hijab walks past .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4931319718.jpg,A cowboy on a horse twirling his lasso in anticipation of throwing it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/299287887.jpg,"Two musicians are carrying speakers , guitars , and musical equipment ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4663944118.jpg,"A street scene with an oriental inspired arch in the center , a line of bicycles parked on the left , and a passport photo shop on the right shows several people coming and going ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/180312736.jpg,Two very young boys and an adult are playing with big preschool Legos and a red dish-shaped play cushion that 's filled with balls on a white carpet in front of a gray couch .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3337046794.jpg,a black and brown dog digging through the snow .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/170273913.jpg,"A smiling man in uniform stands on a cobblestone street , surrounded by grinning people in brightly-colored clothes ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1493598687.jpg,"A man wearing a reddish beard , wife beater shirt , torn and dirty blue jeans , standing next to an aqua blue bench with a six pack of beer laying on its seat , and a young girl in a fuchsia pink shirt and striped pants , gazing up at him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4703377742.jpg,"People are gathered under a big red "" De Koninck "" umbrella while men in orange talk to the side ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3334057289.jpg,A tiger striped dog stands in a weird position and looks to the side .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6887324285.jpg,"A man wearing a purple cap , yellow snow goggles , a periwinkle jacket and red backpack moves quickly through powdery snow near a winter tree ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5470620936.jpg,"A young man , wearing a T-shirt that says Joplin , plays the guitar in front of a large amplifier ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3312570563.jpg,Several people have set up temporary camp beside a large marble support column .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/44619131.jpg,Four different users working in a lab environment each performing duties on computers and laptops .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4973929160.jpg,A crowd and two males dressed in different cultural attire playing the drums .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3190267445.jpg,Several twenty-something Caucasian people wearing jackets and sweatshirts are standing outside an orange trailer with a semi-collapsed ceiling .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/29389675.jpg,"A woman sits in a room and brushes her dyed hair , which is dyed red ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4966606312.jpg,A man wearing a suit walks next to a building support column with palm trees in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3851686271.jpg,Two Latin dancers dancing with Mariachi band playing in the background with a crowd watching .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4028888343.jpg,A man in a short-sleeve shirt is ironing a shirt while smoking a cigarette .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2520068623.jpg,A man and a woman playfully fight and hang from support railings in a subway car .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/284105062.jpg,"An old man , wearing a black beret and a black and red jacket , rides a pony in a desolate mountain location ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/707941195.jpg,A black dog with white paws stands on a large rock in a field .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/488561283.jpg,"A group of people , holding drinks are standing around talking ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6336028231.jpg,A skydiving instructor with a student strapped together while skydiving .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5247590430.jpg,A woman in an oversized black shirt plays a black and red guitar in a musky room .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3257103624.jpg,"Two men , walking waist deep in water , with one man shirtless with green hair and bright pink arms ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/129860826.jpg,A security officer with a tiny face and big glasses leans on a metal gate looking into the camera .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3113105156.jpg,A soccer player in a blue uniform with long hair is kicking a ball in the air and a black soccer player is making a funny face next to him .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4683142737.jpg,Two boys and a woman standing in front of a Pronto Pups Hamburger stand .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7470837898.jpg,Man plays backgammon on a cobbled sidewalk with another man while talking on his cellphone while a third man looks on .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3224904543.jpg,A man and woman are riding bicycles across a junction in the city .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3576259024.jpg,A man on a motorcycle is jumping over a dirt hill in front of spectators .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4706080121.jpg,"A man with his shirt open , lays in the sun on the grass ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3329203728.jpg,A man in a white shirt with a plate of food sits outside in folding chairs with a little girl who is writing .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3352577815.jpg,A cowgirl in a white shirt and black hat riding a brown horse ropes a calf .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4592144166.jpg,A group of people walking on the sidewalk as a dog sits down next to a red fire hydrant .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2407528766.jpg,"While brightly-clothed people behind him appear to watch , a boy wearing a brown shirt , tan shorts , and dusty flip-flops rides a bicycle on a dusty path ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3643974707.jpg,A child stands in silhouette under an old stone arch on a red tile floor .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3783987753.jpg,The female artist was painting a landscape picture in the outdoors using a variety of colors .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/182184279.jpg,A waitress in a black T-shirt and black shorts at Cafe Mambo serves a tray of beverages to a seated customer in a red tank top and black bandanna .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7725130978.jpg,These women are playing a beach volleyball game as part of the Summer Olympics in 2012 which took place in London .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/380817690.jpg,An Indian women sits in a small room designing beautiful pictures on fabric to make blankets and such on the cloth .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3496028495.jpg,A brown dog swims back to shore after retrieving a yellow tennis ball .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2260649048.jpg,"Two dogs , one large and one small , are playing together in the grass ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3518443604.jpg,"Two people wearing jeans huddle near a wooden door , sheilding their faces from the camera ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4952001654.jpg,Overhead shot of 2 teenagers both looking at a shirt being held up by one of them .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2079554580.jpg,A Dalmatian dog running downhill through leaves in a wooded area .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/98208372.jpg,A group of people walk past a lake in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/200275830.jpg,A young boy in a white hat and blue towel is carrying a snorkeling mask while walking on rocks on the shore of a blue lake .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2464118785.jpg,Several men and women stand in front of a yellow table that is covered in piles of potatoes .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3490597800.jpg,One dog is standing on the beach as another dog runs into the ocean .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2506113060.jpg,A woman stoops next to a small boy in a sunhat on a playground structure .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3212671197.jpg,"A man wearing black pants , a black shirt , and an orange hat is using a nail gun to attach tar paper to a roof ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5336013973.jpg,Middle eastern dessert setting with many people participating in a soccer match .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/80479586.jpg,A man in a suit with his arm in a blue sling is walking down the sidewalk in front of a pink building while two women are standing there together .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2357238936.jpg,A boy with dark hair is submerged in the water so that one can only see his head .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4614190206.jpg,Two young women in boots sit down on bricks outdoors and concentrate on a book with a motorcycle helmet to the side .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/8173029395.jpg,A standing audience of revelers watches the performance of a musical act in a small indoor venue .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4740644849.jpg,A woman in sunglasses with short blond-hair shakes a red tambourine .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4552688825.jpg,"A group of performers stands in front of a white long piece of tube that goes to the ceiling , while an audience sits and watches ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4825833751.jpg,"An elderly bald man at a street corner plays a violin , apparently busking while sitting on a folding chair ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3240558825.jpg,Four ferry boats are docked at a visitor 's center with passengers waiting to board .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3931385671.jpg,"A vendor wearing a red shirt and khaki bottoms hands someone an Italian Ice from his cart that reads "" Bada Bing "" ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4266278775.jpg,"A child wearing a red coat , white ski cap , and multicolored scarf looks on in front of a wooded snow covered background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2219805467.jpg,The yellow dog walks on the beach with a tennis ball in its mouth .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/289742991.jpg,A young woman in a white shirt and black pants holding a top hat entertaining some people sitting at a table
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2230458748.jpg,A smiling woman in an apron stirs a pot on the stove while pasta hangs to dry in the foreground .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7187734520.jpg,A skateboarder rides the bowl of a skate park while a man watches in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1968453344.jpg,A shirtless boy wearing striped blue and green shorts is napping on a pathway next to a wall .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5892931627.jpg,"A uniformed baseball player just took a swing at the ball , as the rest of the team looks on and the catcher behind him , is ready for the play ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4514569490.jpg,A young man is holding a little girl and kissing her chin while the girl smiles at him .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1383698008.jpg,a snowboarder wearing green pants doing a trick on a high bench
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2878041967.jpg,"Four kids all hunched over together in a grassy field petting two turtles , one girl has colored face paint on her face ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/250920412.jpg,A street vendor is reading a newspaper while waiting for customers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4835236623.jpg,In the city a lady and man are on their phone while an Indian couple pass by .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3275527950.jpg,Two people are planting small bushes near a grassy area .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2072907691.jpg,A bald man in a black and orange robe is standing with a fan in front of burning plants with a crowd encircling him .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2555535057.jpg,"A beige , white and black little dog is bounding towards the camera from the street onto the green grass ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2551344688.jpg,An old man with a white-haired beard and a blue cap gives a thumbs-up sign with his right hand .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4665595084.jpg,A varied group of people gather on an urban street near a body of water observing some activity off-camera .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/281271503.jpg,"Man on a tall unicycle , who is wearing bright yellow shirt , red bandanna and camouflage pants is juggling 3 pins while people watch ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2617242703.jpg,A white male is wearing jean coat and pant while welding without eye protection .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3516267455.jpg,A white dog jumps into natural water .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7808530252.jpg,"A group of grimacing males is running on green grass , several of them are wearing Nike sneakers ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/167285940.jpg,A man wearing glasses and a white dress shirt looks intensely at a glass of beer as he lifts it to drink .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4886595075.jpg,A group of women in red and white costumes are performing a dance number outside .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4089379359.jpg,Three men wearing flip-flops are crouching around a game on the ground .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4456432456.jpg,A woman in a blue coat walks in front of a sign with green men walking under the two words :berlin and kathmandu
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2965734920.jpg,"A little girl in blue jeans and a multicolored apron is inside , looking at a flower ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/207857944.jpg,A mother attentively shows her other two children the new baby .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/205842.jpg,A little girl wearing a pink shirt and backpack is pushing a little boy wearing a green shirt in a blue stroller .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5477626138.jpg,A man wearing a tan button down shirt and black turban is walking through a field carrying a gardening hoe over his shoulder .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2355819665.jpg,A child is riding a green bike and wearing an orange shirt and red helmet .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2405325546.jpg,A young man in a gray jacket and a man wearing glasses and wearing a blue and black striped shirt look at each other .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1338523142.jpg,A man with a black and blue backpack hikes down a rock face .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4672020554.jpg,"Demonstrators with Muslim flags and a sign reading "" Israel is a Terrorism Creation "" stand in the street ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/279233347.jpg,Group of African children sitting in the dirt writing on stone tablets .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5822447877.jpg,Two children in bating suits are playing with a volleyball on a beautiful beach .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/32542645.jpg,A group of people stares at a wall that is filled with drawings in a building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7544290736.jpg,Six men are looking at a cement hole in the ground and talking next to a backhoe .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4665584226.jpg,"Two people look toward the camera as they cross the street in front of a red building with a sign saying , "" Royal . """
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4399452054.jpg,"Snow covers trees , a road , and a photographer holding an umbrella over his camera , on a tripod ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2305872258.jpg,Two young children huddle around a woman on the street between two green and yellow trolleys .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4505012194.jpg,A man in bright green pants lazily walking down a hallway .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/390902566.jpg,"A man wearing a red jacket , black shirt and several necklaces smokes two cigarettes with a peaceful look on his face ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3134768532.jpg,Three asian female pedestrians on a city street after going to a Starbucks at one point .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4337739734.jpg,A man in a black shirt and jeans and wearing glasses serving food to a kid wearing an orange shirt .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3517023411.jpg,A man with something orange on his helmet riding a bike in a busy setting .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3271385712.jpg,"Two people looking at each other , a third person is not attentive ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2332390060.jpg,A young woman is jumping on a stage with her legs and arms spread wide .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2924884815.jpg,Two girls in blue sweatshirts are standing in a large crowd and smiling at something off-camera .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3343900764.jpg,A basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3270174590.jpg,A man wearing glasses while looking at computer code on a laptop screen .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/141372871.jpg,A photo of a happy gentleman driving what looks like a large truck .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3175887061.jpg,"Two male friends sit at table in a restaurant discussing bar camp , which one advertises with a small sign ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2633396041.jpg,"These men are caged , building what looks like a foundation ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3292176342.jpg,Inspectors trying to check a car that had collided with a track outside Chevron gas station in Texas .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3417662443.jpg,A bearded man wears a roughly sewn hooded costume emblazoned with images of Spiderman .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3426675352.jpg,A group of people looking at a beautiful building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1388373425.jpg,A woman speaks on her cellphone with her purse and a yellow bag on the ledge next to her .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3439126534.jpg,"Two women , one wearing a scarf and the other wearing a broad brim hat , pound what may be food , on a primitive table with wooden mallets"
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2252722473.jpg,"A person in heavy clothing and a plastic "" hood "" around the neck carries a second plastic bag in front of a large stone column ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6077671447.jpg,A woman with brown hair is wearing a brown shirt and navy colored pants and is working on pottery at a table full of unpainted pottery with a chalkboard in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2547956926.jpg,A young girl looks directly at the camera while other young women are dressed in formal attire with flowers in their hair .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/45876127.jpg,"A group of Amish people , men and women , standing at a fence overlooking a forest and river ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2575846076.jpg,A baseball player swings at an oncoming ball while the catcher gets ready and the umpire looks on .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4724041341.jpg,The elderly lady in the green dress walks down the street while using a cane to support herself .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/57691053.jpg,A group of people are standing in a wooded area dressed in costumes and drinking beer .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2813784259.jpg,A boy wearing a white headband is kicking a soccer ball down the field .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5194027799.jpg,A girl in a black shirt with flowers is holding a black and white puppy .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4876248951.jpg,A woman in a green apron uses a meat cleaver to cut up an animal .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3308488725.jpg,a boy in a blue shirt and blue jeans runs across a playground
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2394763838.jpg,A tan dog carrying a stick runs over a garden hose lying in a low cut grassy area .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4970845641.jpg,An African American wearing a red backpack looks the photographer as he walks past a concrete wall covered in graffiti .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4509412559.jpg,"A man in a blue and red suit is upside-down in the air as his partner , also in a blue and red suit , and a large crowd of people watch him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3512033659.jpg,A group of woman wearing scarves on their heads crowd together next to a building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2953730430.jpg,"A woman in a pink shirt stands behind a table with many salad dressings , and paper plates ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3111208043.jpg,A man in red shorts runs on a track .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4797654743.jpg,Woman walking alone down country road looks back over her shoulder .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/38319365.jpg,A man in a yellow shirt baits a hook of a fishing pole for a woman in a white top white a little girl in orange shorts stares off into the distance .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3004538211.jpg,Lanterns light the way as people enjoy the strip during the nighttime .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/262773010.jpg,A little School boy in white shirt standing at the lime soda cart giving pose to the photographer .
